0.496	0.471484	0.00183105	0.0146851
0.498	0.454045	-0.00183105	0.0147034
0.5	0.454045	-0.0305176	0.014917
0.502	0.454045	0.00976563	0.0148987
0.504	0.436607	0.0292969	0.014978
0.506	0.436607	-0.00854492	0.0145203
0.508	0.436607	-0.0109863	0.0145508
0.51	0.419168	0.0012207	0.014502
0.512	0.419168	0.0109863	0.0145081
0.514	0.419168	0.000610352	0.0143494
0.516	0.419168	-0.00183105	0.0141846
0.518	0.419168	-0.012207	0.0142578
0.52	0.419168	-0.0115967	0.0143127
0.522	0.436607	0.00915527	0.0143066
0.524	0.436607	0.0256348	0.0142883
0.526	0.436607	-0.010376	0.0142822
0.528	0.436607	-0.00183105	0.0141724
0.53	0.436607	-0.0109863	0.0140808
0.532	0.436607	0.022583	0.0141357
0.534	0.454045	-0.0531006	0.014502
0.536	0.454045	-0.0512695	0.0150085
0.538	0.454045	0.0134277	0.0150391
0.54	0.454045	0.0769043	0.0156921
0.542	0.454045	0.010376	0.0156921
0.544	0.454045	-0.057373	0.0162415
0.546	0.436607	-0.0286865	0.016333
0.548	0.436607	0.0280762	0.0165955
0.55	0.419168	0.0299072	0.0166687
0.552	0.419168	0.020752	0.0165588
0.554	0.419168	-0.00976563	0.0165527
0.556	0.419168	-0.012207	0.0164917
0.558	0.40173	-0.022583	0.0166992
0.56	0.40173	-0.012207	0.01651
0.562	0.40173	-0.00427246	0.0163513
0.564	0.40173	-0.00793457	0.0161743
0.566	0.40173	0.00366211	0.0161438
0.568	0.40173	-0.00854492	0.0161438
0.57	0.40173	0.00610352	0.0161011
0.572	0.40173	0.0384521	0.0162598
0.574	0.40173	0.0238037	0.016394
0.576	0.40173	-0.0201416	0.0165649
0.578	0.40173	0.00549316	0.0164612
0.58	0.419168	0.00488281	0.0162781
0.582	0.419168	-0.0183105	0.0164185
0.584	0.436607	-0.0231934	0.0161743
0.586	0.436607	-0.0183105	0.0161011
0.588	0.436607	-0.0231934	0.0159058
0.59	0.454045	0.00244141	0.0153137
0.592	0.436607	0.00915527	0.0153137
0.594	0.436607	0.00549316	0.0152283
0.596	0.419168	0.012207	0.0152893
0.598	0.419168	-0.0183105	0.0154358
0.6	0.419168	-0.0152588	0.0155457
0.602	0.40173	0.0549316	0.0160767
0.604	0.419168	0.0531006	0.0165894
0.606	0.419168	-0.0177002	0.0167175
0.608	0.419168	-0.0244141	0.0168762
0.61	0.436607	-0.00793457	0.0169067
0.612	0.436607	-0.0134277	0.0168762
0.614	0.454045	-0.0128174	0.0168396
0.616	0.454045	0.00732422	0.0167969
0.618	0.454045	-0.0115967	0.016864
0.62	0.454045	-0.00427246	0.0169006
0.622	0.454045	-0.00427246	0.0167664
0.624	0.454045	0.00427246	0.0167847
0.626	0.454045	-0.00915527	0.0167908
0.628	0.436607	0.00549316	0.0167664
0.63	0.436607	0.0292969	0.0169983
0.632	0.436607	0.0201416	0.0169861
0.634	0.436607	-0.0140381	0.016803
0.636	0.436607	-0.00915527	0.016748
0.638	0.436607	-0.0109863	0.0167175
0.64	0.436607	-0.0146484	0.016864
0.642	0.436607	0.0164795	0.0169739
0.644	0.436607	-0.0305176	0.0171753
0.646	0.436607	-0.0213623	0.0172729
0.648	0.419168	0.0164795	0.0174194
0.65	0.419168	0.00183105	0.017334
0.652	0.419168	0.0274658	0.017572
0.654	0.419168	0.00976563	0.0170593
0.656	0.419168	-0.00854492	0.0170654
0.658	0.436607	0.000610352	0.0165955
0.66	0.436607	0.0183105	0.0165527
0.662	0.436607	0.0128174	0.0165283
0.664	0.454045	0.000610352	0.0164978
0.666	0.454045	-0.0311279	0.0165466
0.668	0.454045	-0.0592041	0.0165588
0.67	0.436607	0.0274658	0.0165955
0.672	0.436607	0.0213623	0.0166382
0.674	0.436607	-0.0201416	0.016394
0.676	0.419168	-0.0195313	0.0164368
0.678	0.419168	-0.00732422	0.0164795
0.68	0.419168	0.0250244	0.0167236
0.682	0.419168	0.010376	0.0167053
0.684	0.419168	0.00854492	0.0167725
0.686	0.419168	-0.0115967	0.0168274
0.688	0.436607	0.00183105	0.0167175
0.69	0.436607	0.0140381	0.0168579
0.692	0.454045	0.00488281	0.0168579
0.694	0.454045	0.0152588	0.0167908
0.696	0.454045	0.00976563	0.0168701
0.698	0.454045	-0.0274658	0.0171265
0.7	0.454045	0.00183105	0.0168396
0.702	0.454045	-0.0286865	0.0170288
0.704	0.454045	-0.0213623	0.0169495
0.706	0.454045	0.0250244	0.0171143
0.708	0.454045	0.0268555	0.0172729
0.71	0.454045	0.00244141	0.0172852
0.712	0.436607	-0.0195313	0.0173706
0.714	0.436607	-0.00915527	0.0174561
0.716	0.419168	0.00793457	0.0175171
0.718	0.419168	-0.0292969	0.017688
0.72	0.419168	-0.0341797	0.0179138
0.722	0.40173	0.0286865	0.0181091
0.724	0.40173	0.0463867	0.0183167
0.726	0.40173	-0.032959	0.0185425
0.728	0.40173	0.00366211	0.0185608
0.73	0.40173	-0.0109863	0.0185608
0.732	0.419168	0.0213623	0.0185486
0.734	0.419168	0.0372314	0.0183899
0.736	0.419168	-0.00732422	0.0179504
0.738	0.436607	0.00183105	0.0178345
0.74	0.419168	-0.0152588	0.017218
0.742	0.419168	0.0128174	0.0172424
0.744	0.419168	0.012207	0.0167908
0.746	0.419168	-0.0274658	0.0167786
0.748	0.419168	-0.0622559	0.0171204
0.75	0.419168	-0.020752	0.0170288
0.752	0.419168	-0.0238037	0.0170593
0.754	0.419168	-0.0177002	0.0171387
0.756	0.436607	0.0292969	0.0173096
0.758	0.436607	0.0134277	0.017218
0.76	0.436607	-0.00244141	0.0171204
0.762	0.436607	-0.010376	0.0171814
0.764	0.436607	-0.00366211	0.0171387
0.766	0.436607	0.0787354	0.0178894
0.768	0.454045	-0.0238037	0.018042
0.77	0.454045	-0.00976563	0.0180786
0.772	0.454045	0.0244141	0.0179382
0.774	0.454045	0.00549316	0.0177551
0.776	0.436607	0.0164795	0.0177185
0.778	0.436607	0.00366211	0.0177002
0.78	0.419168	-0.0335693	0.0179871
0.782	0.419168	0.00854492	0.0178894
0.784	0.40173	0.0177002	0.0178345
0.786	0.40173	-0.0244141	0.0178955
0.788	0.40173	-0.010376	0.0177673
0.79	0.40173	-0.0195313	0.0179382
0.792	0.40173	-0.0109863	0.0179565
0.794	0.40173	-0.00366211	0.0179382
0.796	0.40173	0.0128174	0.0179443
0.798	0.40173	0.012207	0.0178833
0.8	0.40173	0.00915527	0.0178223
0.802	0.40173	0.0323486	0.0175964
0.804	0.40173	0.0158691	0.0172241
0.806	0.419168	-0.109863	0.0181458
0.808	0.419168	-0.00183105	0.0179199
0.81	0.419168	-0.0360107	0.0182007
0.812	0.419168	0.0604248	0.0186707
0.814	0.419168	0.0390625	0.0189331
0.816	0.419168	-0.0604248	0.0194641
0.818	0.419168	-0.0268555	0.0196167
0.82	0.436607	0.00732422	0.0196472
0.822	0.436607	-0.0115967	0.0197205
0.824	0.436607	0.0238037	0.0199158
0.826	0.436607	0.0231934	0.0200562
0.828	0.436607	0.0469971	0.0204712
0.83	0.436607	0.0012207	0.0201904
0.832	0.436607	-0.00427246	0.0200317
0.834	0.419168	-0.0195313	0.0200867
0.836	0.419168	0.0128174	0.0201233
0.838	0.419168	0.00671387	0.0200806
0.84	0.419168	-0.00610352	0.0199951
0.842	0.419168	-0.0201416	0.0200317
0.844	0.419168	-0.0396729	0.0201233
0.846	0.419168	-0.0585938	0.0204956
0.848	0.419168	0.0354004	0.0206848
0.85	0.419168	0.0128174	0.0207947
0.852	0.436607	0.0769043	0.0212891
0.854	0.436607	-0.0921631	0.022113
0.856	0.436607	-0.0195313	0.0222229
0.858	0.436607	0.0128174	0.022345
0.86	0.454045	0.112305	0.0232849
0.862	0.454045	-0.0170898	0.0233276
0.864	0.454045	-0.0878906	0.0242004
0.866	0.454045	0.0500488	0.0243896
0.868	0.454045	0.0848389	0.024646
0.87	0.454045	-0.0567627	0.024939
0.872	0.454045	-0.0305176	0.0250305
0.874	0.436607	-0.0793457	0.0256226
0.876	0.436607	0.0268555	0.0256958
0.878	0.436607	0.0238037	0.0258606
0.88	0.436607	0.0140381	0.0257507
0.882	0.436607	-0.0445557	0.0260925
0.884	0.436607	-0.0415039	0.0264221
0.886	0.436607	0.0524902	0.0268311
0.888	0.436607	-0.0622559	0.0274353
0.89	0.436607	0.118408	0.028479
0.892	0.436607	0.108643	0.0295166
0.894	0.436607	-0.020752	0.0295715
0.896	0.436607	-0.217285	0.0316467
0.898	0.454045	-0.0463867	0.0318359
0.9	0.454045	0.0982666	0.0328003
0.902	0.454045	0.0402832	0.0329163
0.904	0.471484	0.0109863	0.0328125
0.906	0.471484	0.010376	0.032666
0.908	0.488923	-0.0140381	0.0325378
0.91	0.471484	-0.0640869	0.0331543
0.912	0.471484	-0.0604248	0.0335632
0.914	0.471484	0.0561523	0.0340332
0.916	0.471484	0.0518799	0.0344727
0.918	0.471484	0.0927734	0.0351074
0.92	0.471484	-0.123901	0.0360046
0.922	0.488923	-0.00305176	0.0357483
0.924	0.488923	-0.00610352	0.0353455
0.926	0.488923	-0.223999	0.0372559
0.928	0.488923	0.183105	0.0390503
0.93	0.488923	-0.00793457	0.0390198
0.932	0.488923	0.0366211	0.0391724
0.934	0.488923	-0.00305176	0.0388306
0.936	0.471484	-0.117798	0.0399353
0.938	0.471484	0.0897217	0.0408142
0.94	0.471484	0.00854492	0.0407471
0.942	0.471484	0.0280762	0.0408997
0.944	0.471484	0	0.0407776
0.946	0.488923	-0.0244141	0.0407471
0.948	0.488923	0.116577	0.0412903
0.95	0.488923	-0.00549316	0.0411377
0.952	0.488923	-0.111084	0.0420105
0.954	0.488923	-0.0494385	0.0423279
0.956	0.488923	0.10376	0.0430725
0.958	0.488923	0.110474	0.044043
0.96	0.488923	0.0152588	0.0441711
0.962	0.488923	-0.00549316	0.0441223
0.964	0.488923	-0.0927734	0.0450134
0.966	0.488923	0.00732422	0.0442993
0.968	0.488923	0.0213623	0.0442749
0.97	0.488923	0.0561523	0.0447388
0.972	0.488923	0.110474	0.0455994
0.974	0.506361	-0.0531006	0.0460754
0.976	0.506361	-0.327759	0.0491882
0.978	0.506361	-0.13855	0.0505371
0.98	0.488923	-0.088501	0.0510864
0.982	0.488923	0.145264	0.0524536
0.984	0.471484	0.139771	0.0536743
0.986	0.471484	-0.0762939	0.0541931
0.988	0.471484	0.032959	0.0544189
0.99	0.488923	-0.00549316	0.0542786
0.992	0.488923	0.0579834	0.0547485
0.994	0.506361	0.0653076	0.055365
0.996	0.506361	0.0421143	0.055658
0.998	0.5238	0.0787354	0.0563232
1	0.5238	0.00976563	0.0563293
1.002	0.541239	-0.0146484	0.0561523
1.004	0.541239	0.00427246	0.0560364
1.006	0.541239	-0.107422	0.056012
1.008	0.541239	-0.0170898	0.0561646
1.01	0.541239	0.03479	0.0561523
1.012	0.558677	0.0689697	0.0562378
1.014	0.558677	-0.0268555	0.0561157
1.016	0.576116	0.0427246	0.0559387
1.018	0.593554	-0.0189209	0.0558594
1.02	0.593554	-0.0567627	0.0563538
1.022	0.610993	-0.0238037	0.0564758
1.024	0.610993	-0.0421143	0.0566589
1.026	0.610993	-0.197754	0.0584045
1.028	0.610993	0.161743	0.059552
1.03	0.593554	0.0909424	0.0604492
1.032	0.593554	-0.067749	0.061084
1.034	0.593554	-0.0561523	0.0614502
1.036	0.576116	0.03479	0.0616699
1.038	0.576116	0.107422	0.062677
1.04	0.558677	0.0524902	0.0631409
1.042	0.558677	-0.102539	0.0639648
1.044	0.576116	0.00732422	0.0636414
1.046	0.576116	-0.0665283	0.0637207
1.048	0.593554	0.00427246	0.0634094
1.05	0.593554	0.0756836	0.0640381
1.052	0.610993	-0.00244141	0.0632935
1.054	0.610993	-0.0830078	0.0632019
1.056	0.610993	-0.0286865	0.0632935
1.058	0.628432	-0.010376	0.063269
1.06	0.628432	-0.0408936	0.0625549
1.062	0.628432	0.148315	0.0638672
1.064	0.628432	0.13855	0.0643738
1.066	0.610993	-0.0213623	0.0640869
1.068	0.610993	0.03479	0.0635864
1.07	0.610993	0.0305176	0.063324
1.072	0.610993	-0.328979	0.0663086
1.074	0.610993	-0.15625	0.0670776
1.076	0.610993	0.022583	0.0670349
1.078	0.610993	0.0671387	0.0674683
1.08	0.610993	0.0274658	0.0676025
1.082	0.610993	0.0848389	0.0680054
1.084	0.610993	-0.131226	0.0689026
1.086	0.610993	0.0128174	0.0685059
1.088	0.610993	0.0524902	0.0684082
1.09	0.593554	0.0836182	0.0680603
1.092	0.593554	0.0799561	0.0677734
1.094	0.593554	0.022583	0.0677917
1.096	0.593554	0.0488281	0.0661072
1.098	0.593554	-0.0396729	0.06604
1.1	0.593554	0.158691	0.0666443
1.102	0.593554	0.145264	0.0676941
1.104	0.610993	0.0756836	0.0683411
1.106	0.610993	-0.167236	0.0699097
1.108	0.628432	-0.161133	0.0713806
1.11	0.628432	-0.0524902	0.0712646
1.112	0.64587	-0.404053	0.0747009
1.114	0.663309	-0.078125	0.0749207
1.116	0.680747	0.100098	0.0754028
1.118	0.698186	0.0598145	0.0750732
1.12	0.715625	0.078125	0.0746155
1.122	0.750502	-0.0469971	0.0750549
1.124	0.767941	0.0750732	0.0757446
1.126	0.785379	-0.0750732	0.0742554
1.128	0.820256	0.0372314	0.0727966
1.13	0.855134	0.187378	0.0745911
1.132	0.872572	0.150146	0.0757263
1.134	0.907449	0.221558	0.0779114
1.136	0.942327	0.0683594	0.077417
1.138	0.959765	-0.0634766	0.0771545
1.14	0.994643	-0.236206	0.0794312
1.142	1.04696	-0.324097	0.0823914
1.144	1.08184	-0.0506592	0.0828979
1.146	1.13415	0.0427246	0.0830811
1.148	1.18647	0.215454	0.0840698
1.15	1.23878	0.455322	0.0885681
1.152	1.2911	-0.0512695	0.08797
1.154	1.36085	-0.22522	0.0897278
1.156	1.43061	0.0604248	0.0892944
1.158	1.50036	-0.259399	0.0907837
1.16	1.57012	-0.524902	0.0958801
1.162	1.65731	0.134888	0.0971741
1.164	1.76194	0.501099	0.101257
1.166	1.86657	0.0262451	0.101447
1.168	2.00608	0.0463867	0.101697
1.17	2.16303	0.0756836	0.101892
1.172	2.33742	-0.552368	0.106311
1.174	2.54668	-0.278931	0.108569
1.176	2.77338	-0.151978	0.106812
1.178	3.03496	0.0537109	0.105963
1.18	3.34886	0.463257	0.109711
1.182	3.68019	0.22583	0.110516
1.184	4.0464	0.535278	0.114471
1.186	4.43005	-0.241089	0.116119
1.188	4.8137	-0.697632	0.122766
1.19	5.21479	0.186768	0.124579
1.192	5.61588	0.090332	0.124902
1.194	6.01696	-0.296021	0.127209
1.196	6.41805	-0.020752	0.126996
1.198	6.81914	0.158691	0.127795
1.2	7.22023	0.368652	0.131384
1.202	7.62132	-0.259399	0.133832
1.204	8.0224	-0.762939	0.141418
1.206	8.44093	-0.00732422	0.140417
1.208	8.85946	0.448608	0.144733
1.21	9.29542	0.900269	0.153387
1.212	9.73139	0.0701904	0.1534
1.214	10.1848	-0.032959	0.153461
1.216	10.6208	-0.597534	0.159009
1.218	11.0393	-0.374146	0.162561
1.22	11.4753	0.0982666	0.162976
1.222	11.8763	0.352783	0.166266
1.224	12.2774	0.00976563	0.165942
1.226	12.6436	0.593262	0.169897
1.228	13.0098	0.167847	0.169958
1.23	13.3586	0.202026	0.171069
1.232	13.69	-0.615845	0.17655
1.234	14.0039	-1.18408	0.18783
1.236	14.3177	-0.355225	0.191034
1.238	14.6142	0.361328	0.193573
1.24	14.9107	0.374756	0.196796
1.242	15.1897	0.513306	0.200903
1.244	15.4513	-0.149536	0.202325
1.246	15.7128	-0.181274	0.203473
1.248	15.9744	-0.331421	0.206744
1.25	16.2186	0.170898	0.207697
1.252	16.4627	0.982056	0.217493
1.254	16.7068	0.684204	0.223505
1.256	16.9335	-0.128174	0.2245
1.258	17.1777	0.24353	0.226831
1.26	17.4044	-1.23657	0.238788
1.262	17.6311	-0.768433	0.244989
1.264	17.8403	-0.236816	0.245972
1.266	18.067	0.300293	0.248761
1.268	18.2937	-0.0726318	0.249139
1.27	18.503	-0.597534	0.25481
1.272	18.7297	0.0109863	0.25163
1.274	18.9564	0.492554	0.254993
1.276	19.1657	0.408325	0.25885
1.278	19.3924	1.07239	0.268903
1.28	19.6016	0.332031	0.271948
1.282	19.7935	-0.057373	0.271674
1.284	19.9853	-0.0946045	0.271307
1.286	20.1946	-1.05225	0.281702
1.288	20.3864	-1.31042	0.294281
1.29	20.5956	-0.0317383	0.293762
1.292	20.7875	0.737915	0.300342
1.294	20.9967	0.412598	0.304242
1.296	21.1886	0.371094	0.307465
1.298	21.3804	-0.0238037	0.307306
1.3	21.5548	-0.275879	0.308478
1.302	21.7292	0.414429	0.311169
1.304	21.8861	0.908813	0.319501
1.306	22.0256	0.203857	0.319867
1.308	22.1477	-0.592041	0.324176
1.31	22.2698	-0.817261	0.331824
1.312	22.3569	-0.952759	0.337311
1.314	22.4616	0.0982666	0.337512
1.316	22.5488	0.27832	0.339294
1.318	22.6185	0.682983	0.345526
1.32	22.7057	0.228271	0.347028
1.322	22.7929	0.46936	0.351251
1.324	22.8627	-0.270996	0.35321
1.326	22.9324	-0.78125	0.360272
1.328	23.0022	-0.0787354	0.360687
1.33	23.0545	-0.214233	0.360956
1.332	23.1068	0.559692	0.365051
1.334	23.1591	0.533447	0.36817
1.336	23.2114	0.13916	0.368878
1.338	23.2463	-1.25732	0.380817
1.34	23.2986	-0.556641	0.384021
1.342	23.3509	0.0585938	0.381366
1.344	23.3858	0.775757	0.388617
1.346	23.4381	1.10779	0.399268
1.348	23.4905	0.452881	0.401642
1.35	23.5253	-0.343628	0.400525
1.352	23.5602	-0.922241	0.409235
1.354	23.5951	-0.217285	0.409155
1.356	23.6125	-0.0384521	0.408936
1.358	23.63	0.240479	0.408746
1.36	23.63	0.666504	0.410162
1.362	23.63	-0.194092	0.410754
1.364	23.63	-0.696411	0.412708
1.366	23.63	-0.568848	0.418134
1.368	23.63	0.405273	0.421722
1.37	23.63	1.19385	0.432904
1.372	23.63	0.674438	0.434125
1.374	23.63	-1.53625	0.446698
1.376	23.6474	-0.900269	0.454181
1.378	23.6474	-0.178223	0.455426
1.38	23.6648	-0.0854492	0.451648
1.382	23.6823	0.267944	0.452069
1.384	23.6997	0.466919	0.451385
1.386	23.7346	0.852661	0.457501
1.388	23.7869	0.39856	0.45451
1.39	23.8392	-0.078125	0.453424
1.392	23.8915	-1.34644	0.465985
1.394	23.9613	0.230103	0.465326
1.396	24.0136	0.414429	0.469263
1.398	24.0834	0.223999	0.469916
1.4	24.1357	0.426636	0.470496
1.402	24.2054	-0.0408936	0.468311
1.404	24.2403	-0.372314	0.464404
1.406	24.2926	-0.828857	0.47262
1.408	24.3449	-0.357666	0.47171
1.41	24.3973	-0.0335693	0.463043
1.412	24.4321	0.836792	0.470709
1.414	24.467	0.889282	0.479272
1.416	24.5193	0.534668	0.478644
1.418	24.5542	0.249023	0.477393
1.42	24.5717	-0.403442	0.480444
1.422	24.6065	-0.811768	0.485034
1.424	24.624	-0.820923	0.493146
1.426	24.6414	-0.805664	0.49527
1.428	24.6414	0	0.493591
1.43	24.6588	0.755005	0.499121
1.432	24.6588	0.713501	0.500098
1.434	24.6763	0.546875	0.493726
1.436	24.6763	0.726929	0.497443
1.438	24.6937	-0.443115	0.49826
1.44	24.7112	-1.38611	0.508374
1.442	24.7112	-0.79834	0.511224
1.444	24.7286	0.518188	0.514911
1.446	24.746	1.01196	0.523218
1.448	24.746	-0.219116	0.522095
1.45	24.746	-0.34668	0.523853
1.452	24.7635	0.0787354	0.514819
1.454	24.7635	-0.198975	0.509967
1.456	24.7635	-0.257568	0.511261
1.458	24.7809	0.212402	0.51095
1.46	24.7809	0.976563	0.50835
1.462	24.7809	1.23779	0.513043
1.464	24.7984	-0.78186	0.518494
1.466	24.7984	-1.04492	0.52594
1.468	24.8158	-0.109863	0.526312
1.47	24.8158	-0.178223	0.522119
1.472	24.8158	-0.123291	0.523242
1.474	24.8158	0.142212	0.519739
1.476	24.8158	0.286255	0.518518
1.478	24.8332	0.60791	0.513873
1.48	24.8332	0.315552	0.513708
1.482	24.8332	-0.289307	0.516028
1.484	24.8332	-1.39587	0.529041
1.486	24.8332	-0.124512	0.519763
1.488	24.8332	0.211792	0.508777
1.49	24.8158	0.52063	0.513666
1.492	24.8158	0.133057	0.507617
1.494	24.7984	-0.308838	0.50658
1.496	24.7809	0.0567627	0.503436
